#CHROM	FROM	TO	EBR
MTB_anc	3932550	3932551	0.67
MTB_anc	3932551	3932559	0.86
MTB_anc	3932559	3932560	0.64
MTB_anc	3932560	3932564	0.86
MTB_anc	3932564	3932565	0.61
MTB_anc	3932565	3932574	0.86
MTB_anc	3932574	3932579	0.84
MTB_anc	3932579	3932580	0.53
MTB_anc	3932580	3932600	0.84
MTB_anc	3932600	3932601	0.69
MTB_anc	3932601	3932602	0.72
MTB_anc	3932602	3932622	0.84
MTB_anc	3932622	3932630	0.81
MTB_anc	3932630	3932634	0.84
MTB_anc	3932634	3932640	0.81
MTB_anc	3932640	3932642	0.78
MTB_anc	3932642	3932643	0.81
MTB_anc	3932643	3932644	0.84
MTB_anc	3932644	3932645	0.81
MTB_anc	3932645	3932712	0.84
MTB_anc	3932712	3932716	0.78
MTB_anc	3932716	3932717	0.75
MTB_anc	3932717	3932721	0.78
MTB_anc	3932721	3932723	0.75
MTB_anc	3932723	3932724	0.72
MTB_anc	3932724	3932729	0.75
MTB_anc	3932729	3932731	0.72
MTB_anc	3932731	3932733	0.75
MTB_anc	3932733	3932734	0.72
MTB_anc	3932734	3932737	0.69
MTB_anc	3932737	3932738	0.72
MTB_anc	3932738	3932739	0.69
MTB_anc	3932739	3932753	0.75
MTB_anc	3932753	3932758	0.73
MTB_anc	3932758	3932761	0.7
MTB_anc	3932761	3932768	0.67
MTB_anc	3932768	3932769	0.53
MTB_anc	3932769	3932770	0.62
MTB_anc	3932770	3932772	0.53
MTB_anc	3932772	3932775	0.62
MTB_anc	3932775	3932786	0.81
MTB_anc	3932786	3932787	0.75
MTB_anc	3932787	3932806	0.81
MTB_anc	3932806	3932833	0.84
MTB_anc	3932833	3932852	0.88
MTB_anc	3932852	3932862	0.84
MTB_anc	3932862	3932863	0.81
MTB_anc	3932863	3932866	0.84
MTB_anc	3932866	3932877	0.81
MTB_anc	3932877	3932888	0.78
MTB_anc	3932888	3932902	0.84
MTB_anc	3932902	3932904	0.81
MTB_anc	3932904	3932912	0.84
MTB_anc	3932912	3932914	0.88
MTB_anc	3932914	3932915	0.84
MTB_anc	3932915	3932920	0.88
MTB_anc	3932920	3932921	0.84
MTB_anc	3932921	3932923	0.81
MTB_anc	3932923	3933059	0.84
MTB_anc	3933059	3933074	0.88
MTB_anc	3933074	3933133	0.91
MTB_anc	3933133	3933194	0.88
MTB_anc	3933194	3933263	0.84
MTB_anc	3933263	3933266	0.81
MTB_anc	3933266	3933269	0.84
MTB_anc	3933269	3933282	0.81
MTB_anc	3933282	3933302	0.78
MTB_anc	3933302	3933303	0.75
MTB_anc	3933303	3933307	0.78
MTB_anc	3933307	3933320	0.75
MTB_anc	3933320	3933392	0.78
MTB_anc	3933392	3933449	0.5
MTB_anc	3933449	3933459	0.47
MTB_anc	3933459	3933468	0.5
MTB_anc	3933468	3933471	0.47
MTB_anc	3933471	3933472	0.5
MTB_anc	3933472	3933493	0.47
MTB_anc	3933493	3933519	0.5
MTB_anc	3933519	3933520	0.47
MTB_anc	3933520	3933544	0.44
MTB_anc	3933544	3933568	0.41
MTB_anc	3933568	3933575	0.38
MTB_anc	3933575	3933576	0.34
MTB_anc	3933576	3933583	0.38
MTB_anc	3933583	3933589	0.34
MTB_anc	3933589	3933596	0.38
MTB_anc	3933596	3933600	0.34
MTB_anc	3933600	3933603	0.31
MTB_anc	3933603	3933605	0.34
MTB_anc	3933605	3933613	0.31
MTB_anc	3933613	3933614	0.28
MTB_anc	3933614	3933620	0.25
MTB_anc	3933620	3933633	0.22
MTB_anc	3933633	3933652	0.19
MTB_anc	3933652	3933653	0.16
MTB_anc	3933653	3933678	0.19
MTB_anc	3933678	3933679	0.16
MTB_anc	3933679	3933705	0.19
MTB_anc	3933705	3933706	0.16
MTB_anc	3933706	3933712	0.19
MTB_anc	3933712	3933749	0.16
MTB_anc	3933749	3933750	0.094
MTB_anc	3933750	3933836	0.12
MTB_anc	3933836	3933855	0.094
MTB_anc	3933855	3933981	0.12
MTB_anc	3933981	3933982	0.094
MTB_anc	3933982	3933995	0.062
MTB_anc	3933995	3934054	0
MTB_anc	3934054	3934063	0.031
MTB_anc	3934063	3934093	0.062
MTB_anc	3934093	3934097	0.094
MTB_anc	3934097	3934104	0.12
MTB_anc	3934104	3934117	0.16
MTB_anc	3934117	3934118	0.12
MTB_anc	3934118	3934130	0.16
MTB_anc	3934130	3934141	0.17
MTB_anc	3934141	3934155	0.18
MTB_anc	3934155	3934156	0.21
MTB_anc	3934156	3934161	0.18
MTB_anc	3934161	3934166	0.14
MTB_anc	3934166	3934167	0.13
MTB_anc	3934167	3934189	0.097
MTB_anc	3934189	3934191	0.13
MTB_anc	3934191	3934213	0.097
MTB_anc	3934213	3934214	0.13
MTB_anc	3934214	3934221	0.16
MTB_anc	3934221	3934243	0.19
MTB_anc	3934243	3934261	0.23
MTB_anc	3934261	3934262	0.26
MTB_anc	3934262	3934264	0.23
MTB_anc	3934264	3934268	0.26
MTB_anc	3934268	3934274	0.29
MTB_anc	3934274	3934278	0.32
MTB_anc	3934278	3934279	0.35
MTB_anc	3934279	3934287	0.32
MTB_anc	3934287	3934302	0.35
MTB_anc	3934302	3934306	0.39
MTB_anc	3934306	3934328	0.35
MTB_anc	3934328	3934331	0.32
MTB_anc	3934331	3934334	0.35
MTB_anc	3934334	3934340	0.39
MTB_anc	3934340	3934351	0.35
MTB_anc	3934351	3934361	0.38
MTB_anc	3934361	3934362	0.34
MTB_anc	3934362	3934366	0.38
MTB_anc	3934366	3934379	0.41
MTB_anc	3934379	3934380	0.38
MTB_anc	3934380	3934388	0.41
MTB_anc	3934388	3934399	0.44
MTB_anc	3934399	3934407	0.5
MTB_anc	3934407	3934412	0.53
MTB_anc	3934412	3934423	0.56
MTB_anc	3934423	3934436	0.59
MTB_anc	3934436	3934442	0.62
MTB_anc	3934442	3934447	0.59
MTB_anc	3934447	3934451	0.62
MTB_anc	3934451	3934458	0.59
MTB_anc	3934458	3934473	0.62
MTB_anc	3934473	3934476	0.61
MTB_anc	3934476	3934477	0.65
MTB_anc	3934477	3934479	0.61
MTB_anc	3934479	3934497	0.65
MTB_anc	3934497	3934511	0.61
MTB_anc	3934511	3934528	0.58
MTB_anc	3934528	3934530	0.61
MTB_anc	3934530	3934542	0.65
MTB_anc	3934542	3934543	0.59
MTB_anc	3934543	3934664	0.66
MTB_anc	3934664	3934699	0.75
MTB_anc	3934699	3934700	0.69
MTB_anc	3934700	3934715	0.75
MTB_anc	3934715	3934722	0.71
MTB_anc	3934722	3934723	0.68
MTB_anc	3934723	3934727	0.71
MTB_anc	3934727	3934728	0.77
MTB_anc	3934728	3934733	0.74
MTB_anc	3934733	3934735	0.45
MTB_anc	3934735	3934763	0.71
MTB_anc	3934763	3934819	0.74
MTB_anc	3934819	3934823	0.71
MTB_anc	3934823	3934840	0.52
MTB_anc	3934840	3934871	0.55
MTB_anc	3934871	3934878	0.75
MTB_anc	3934878	3934879	0.56
MTB_anc	3934879	3934880	0.59
MTB_anc	3934880	3934882	0.69
MTB_anc	3934882	3934885	0.75
MTB_anc	3934885	3934897	0.72
MTB_anc	3934897	3934898	0.69
MTB_anc	3934898	3934919	0.72
MTB_anc	3934919	3934928	0.75
MTB_anc	3934928	3934947	0.72
MTB_anc	3934947	3934948	0.75
MTB_anc	3934948	3934984	0.72
MTB_anc	3934984	3934987	0.69
MTB_anc	3934987	3934988	0.67
MTB_anc	3934988	3934989	0.64
MTB_anc	3934989	3935003	0.69
MTB_anc	3935003	3935006	0.67
MTB_anc	3935006	3935007	0.64
MTB_anc	3935007	3935020	0.67
MTB_anc	3935020	3935028	0.64
MTB_anc	3935028	3935044	0.67
MTB_anc	3935044	3935054	0.64
MTB_anc	3935054	3935059	0.58
MTB_anc	3935059	3935061	0.56
MTB_anc	3935061	3935072	0.53
MTB_anc	3935072	3935080	0.5
MTB_anc	3935080	3935087	0.47
MTB_anc	3935087	3935089	0.44
MTB_anc	3935089	3935090	0.42
MTB_anc	3935090	3935091	0.39
MTB_anc	3935091	3935092	0.42
MTB_anc	3935092	3935093	0.36
MTB_anc	3935093	3935094	0.39
MTB_anc	3935094	3935098	0.36
MTB_anc	3935098	3935101	0.33
MTB_anc	3935101	3935103	0.36
MTB_anc	3935103	3935105	0.39
MTB_anc	3935105	3935108	0.42
MTB_anc	3935108	3935109	0.39
MTB_anc	3935109	3935113	0.36
MTB_anc	3935113	3935115	0.42
MTB_anc	3935115	3935117	0.44
MTB_anc	3935117	3935120	0.47
MTB_anc	3935120	3935124	0.44
MTB_anc	3935124	3935132	0.42
MTB_anc	3935132	3935133	0.39
MTB_anc	3935133	3935140	0.36
MTB_anc	3935140	3935142	0.39
MTB_anc	3935142	3935143	0.36
MTB_anc	3935143	3935152	0.39
MTB_anc	3935152	3935154	0.42
MTB_anc	3935154	3935159	0.39
MTB_anc	3935159	3935167	0.42
MTB_anc	3935167	3935180	0.44
MTB_anc	3935180	3935183	0.42
MTB_anc	3935183	3935185	0.44
MTB_anc	3935185	3935205	0.42
MTB_anc	3935205	3935222	0.44
MTB_anc	3935222	3935228	0.39
MTB_anc	3935228	3935229	0.36
MTB_anc	3935229	3935231	0.39
MTB_anc	3935231	3935239	0.33
MTB_anc	3935239	3935241	0.31
MTB_anc	3935241	3935243	0.33
MTB_anc	3935243	3935244	0.25
MTB_anc	3935244	3935248	0.31
MTB_anc	3935248	3935251	0.28
MTB_anc	3935251	3935257	0.25
MTB_anc	3935257	3935258	0.22
MTB_anc	3935258	3935260	0.25
MTB_anc	3935260	3935261	0.22
MTB_anc	3935261	3935264	0.28
MTB_anc	3935264	3935271	0.25
MTB_anc	3935271	3935295	0.22
MTB_anc	3935295	3935307	0.25
MTB_anc	3935307	3935308	0.28
MTB_anc	3935308	3935309	0.25
MTB_anc	3935309	3935335	0.28
MTB_anc	3935335	3935336	0.22
MTB_anc	3935336	3935350	0.28
MTB_anc	3935350	3935354	0.25
MTB_anc	3935354	3935364	0.28
MTB_anc	3935364	3935367	0.31
MTB_anc	3935367	3935368	0.25
MTB_anc	3935368	3935369	0.28
MTB_anc	3935369	3935370	0.31
MTB_anc	3935370	3935372	0.39
MTB_anc	3935372	3935381	0.36
MTB_anc	3935381	3935388	0.42
MTB_anc	3935388	3935397	0.39
MTB_anc	3935397	3935401	0.22
MTB_anc	3935401	3935402	0.19
MTB_anc	3935402	3935412	0.17
MTB_anc	3935412	3935433	0.19
MTB_anc	3935433	3935446	0.22
MTB_anc	3935446	3935448	0.14
MTB_anc	3935448	3935449	0.11
MTB_anc	3935449	3935455	0.14
MTB_anc	3935455	3935456	0.11
MTB_anc	3935456	3935457	0.14
MTB_anc	3935457	3935459	0.17
MTB_anc	3935459	3935460	0.11
MTB_anc	3935460	3935463	0.33
MTB_anc	3935463	3935468	0.36
MTB_anc	3935468	3935471	0.39
MTB_anc	3935471	3935476	0.22
MTB_anc	3935476	3935478	0.25
MTB_anc	3935478	3935480	0.28
MTB_anc	3935480	3935488	0.33
MTB_anc	3935488	3935494	0.36
MTB_anc	3935494	3935512	0.33
MTB_anc	3935512	3935513	0.31
MTB_anc	3935513	3935543	0.33
MTB_anc	3935543	3935545	0.31
MTB_anc	3935545	3935571	0.28
MTB_anc	3935571	3935572	0.25
MTB_anc	3935572	3935574	0.22
MTB_anc	3935574	3935577	0.19
MTB_anc	3935577	3935579	0.17
MTB_anc	3935579	3935585	0.14
MTB_anc	3935585	3935586	0.11
MTB_anc	3935586	3935593	0.083
MTB_anc	3935593	3935595	0.056
MTB_anc	3935595	3935602	0.028
MTB_anc	3935602	3935648	0
MTB_anc	3935648	3935654	0.028
MTB_anc	3935654	3935666	0.056
MTB_anc	3935666	3935670	0.083
MTB_anc	3935670	3935688	0.14
MTB_anc	3935688	3935706	0.17
MTB_anc	3935706	3935713	0.19
MTB_anc	3935713	3935716	0.22
MTB_anc	3935716	3935731	0.31
MTB_anc	3935731	3935734	0.33
MTB_anc	3935734	3935746	0.3
MTB_anc	3935746	3935751	0.31
MTB_anc	3935751	3935765	0.28
MTB_anc	3935765	3935771	0.47
MTB_anc	3935771	3935772	0.31
MTB_anc	3935772	3935774	0.47
MTB_anc	3935774	3935778	0.5
MTB_anc	3935778	3935779	0.47
MTB_anc	3935779	3935789	0.5
MTB_anc	3935789	3935858	0.28
MTB_anc	3935858	3935859	0.22
MTB_anc	3935859	3935861	0.28
MTB_anc	3935861	3935865	0.25
MTB_anc	3935865	3935872	0.22
MTB_anc	3935872	3935875	0.19
MTB_anc	3935875	3935876	0.17
MTB_anc	3935876	3935883	0.19
MTB_anc	3935883	3935897	0.22
MTB_anc	3935897	3935901	0.19
MTB_anc	3935901	3935902	0.17
MTB_anc	3935902	3935912	0.19
MTB_anc	3935912	3935921	0.22
MTB_anc	3935921	3935923	0.25
MTB_anc	3935923	3935924	0.28
MTB_anc	3935924	3935941	0.31
MTB_anc	3935941	3935946	0.33
MTB_anc	3935946	3935950	0.36
MTB_anc	3935950	3935951	0.28
MTB_anc	3935951	3935952	0.36
MTB_anc	3935952	3935962	0.39
MTB_anc	3935962	3935992	0.36
MTB_anc	3935992	3935997	0.33
MTB_anc	3935997	3936005	0.36
MTB_anc	3936005	3936010	0.39
MTB_anc	3936010	3936013	0.4
MTB_anc	3936013	3936016	0.37
MTB_anc	3936016	3936027	0.4
MTB_anc	3936027	3936034	0.27
MTB_anc	3936034	3936037	0.3
MTB_anc	3936037	3936041	0.33
MTB_anc	3936041	3936043	0.37
MTB_anc	3936043	3936044	0.33
MTB_anc	3936044	3936056	0.37
MTB_anc	3936056	3936059	0.4
MTB_anc	3936059	3936060	0.43
MTB_anc	3936060	3936061	0.47
MTB_anc	3936061	3936063	0.67
MTB_anc	3936063	3936064	0.43
MTB_anc	3936064	3936070	0.67
MTB_anc	3936070	3936071	0.43
MTB_anc	3936071	3936074	0.67
MTB_anc	3936074	3936075	0.43
MTB_anc	3936075	3936086	0.67
MTB_anc	3936086	3936297	-1
MTB_anc	3936297	3936339	0.14
MTB_anc	3936339	3936346	0.89
MTB_anc	3936346	3936347	0.86
MTB_anc	3936347	3936353	0.89
MTB_anc	3936353	3936354	0.86
MTB_anc	3936354	3936356	0.89
MTB_anc	3936356	3936359	0.86
MTB_anc	3936359	3936384	0.83
MTB_anc	3936384	3936480	0.86
MTB_anc	3936480	3936485	0.89
MTB_anc	3936485	3936499	0.92
MTB_anc	3936499	3936501	0.89
MTB_anc	3936501	3936524	0.92
MTB_anc	3936524	3936542	0.89
MTB_anc	3936542	3936559	0.86
MTB_anc	3936559	3936604	0.89
MTB_anc	3936604	3936636	0.92
MTB_anc	3936636	3936706	0.97
MTB_anc	3936706	3937286	1
MTB_anc	3937286	3937288	0.97
MTB_anc	3937288	3940097	1
MTB_anc	3940097	3940107	0.97
MTB_anc	3940107	3940143	0.94
MTB_anc	3940143	3940212	0.97
MTB_anc	3940212	3940217	0.92
MTB_anc	3940217	3940226	0.89
MTB_anc	3940226	3940236	0.92
MTB_anc	3940236	3940238	0.94
MTB_anc	3940238	3940251	0.92
MTB_anc	3940251	3940252	0.94
MTB_anc	3940252	3940262	0.92
MTB_anc	3940262	3940264	0.89
MTB_anc	3940264	3940281	0.86
MTB_anc	3940281	3940327	0.83
MTB_anc	3940327	3940361	0.86
MTB_anc	3940361	3940378	0.83
MTB_anc	3940378	3940390	0.81
MTB_anc	3940390	3940407	0.83
MTB_anc	3940407	3940410	0.81
MTB_anc	3940410	3940412	0.83
MTB_anc	3940412	3940415	0.81
MTB_anc	3940415	3940417	0.83
MTB_anc	3940417	3940431	0.81
MTB_anc	3940431	3940445	0.83
MTB_anc	3940445	3940504	0.86
MTB_anc	3940504	3940512	0.81
MTB_anc	3940512	3940513	0.75
MTB_anc	3940513	3940525	0.78
MTB_anc	3940525	3940534	0.75
MTB_anc	3940534	3940575	0.78
MTB_anc	3940575	3940640	0.81
MTB_anc	3940640	3940645	0.83
MTB_anc	3940645	3940655	0.86
MTB_anc	3940655	3940662	0.89
MTB_anc	3940662	3940664	0.92
MTB_anc	3940664	3940698	0.94
MTB_anc	3940698	3940700	0.92
MTB_anc	3940700	3940711	0.89
MTB_anc	3940711	3940719	0.86
MTB_anc	3940719	3940720	0.83
MTB_anc	3940720	3940724	0.81
MTB_anc	3940724	3940731	0.83
MTB_anc	3940731	3940735	0.81
MTB_anc	3940735	3940738	0.83
MTB_anc	3940738	3940771	0.81
MTB_anc	3940771	3940775	0.78
MTB_anc	3940775	3940782	0.75
MTB_anc	3940782	3940786	0.78
MTB_anc	3940786	3940789	0.75
MTB_anc	3940789	3940792	0.72
MTB_anc	3940792	3940793	0.69
MTB_anc	3940793	3940801	0.72
MTB_anc	3940801	3940803	0.75
MTB_anc	3940803	3940813	0.72
MTB_anc	3940813	3940814	0.69
MTB_anc	3940814	3940815	0.67
MTB_anc	3940815	3940829	0.72
MTB_anc	3940829	3940841	0.75
MTB_anc	3940841	3940847	0.78
MTB_anc	3940847	3940855	0.81
MTB_anc	3940855	3941179	0.83
MTB_anc	3941179	3941181	0.86
MTB_anc	3941181	3941265	0.83
MTB_anc	3941265	3941277	0.86
MTB_anc	3941277	3941284	0.72
MTB_anc	3941284	3941286	0.69
MTB_anc	3941286	3941297	0.83
MTB_anc	3941297	3941310	0.86
MTB_anc	3941310	3941311	0.89
MTB_anc	3941311	3941320	0.92
MTB_anc	3941320	3941381	0.94
MTB_anc	3941381	3941382	0.89
MTB_anc	3941382	3941386	0.94
MTB_anc	3941386	3941388	0.94
MTB_anc	3941388	3941430	0.97
MTB_anc	3941430	3941449	0.97
MTB_anc	3941449	3941457	0.94
MTB_anc	3941457	3941470	0.92
MTB_anc	3941470	3941472	0.89
MTB_anc	3941472	3941475	0.86
MTB_anc	3941475	3941484	0.89
MTB_anc	3941484	3941491	0.86
MTB_anc	3941491	3941492	0.75
MTB_anc	3941492	3941497	0.8
MTB_anc	3941497	3941498	0.43
MTB_anc	3941498	3941499	0.74
MTB_anc	3941499	3941500	0.4
MTB_anc	3941500	3941503	0.74
MTB_anc	3941503	3941506	0.69
MTB_anc	3941506	3941507	0.66
MTB_anc	3941507	3941508	0.63
MTB_anc	3941508	3941513	0.66
MTB_anc	3941513	3941515	0.63
MTB_anc	3941515	3941517	0.26
MTB_anc	3941517	3941523	0.63
MTB_anc	3941523	3941526	0.69
MTB_anc	3941526	3941532	0.66
MTB_anc	3941532	3941533	0.63
MTB_anc	3941533	3941534	0.71
MTB_anc	3941534	3941539	0.74
MTB_anc	3941539	3941541	0.75
MTB_anc	3941541	3941542	0.81
MTB_anc	3941542	3941545	0.83
MTB_anc	3941545	3941546	0.81
MTB_anc	3941546	3941549	0.83
MTB_anc	3941549	3941550	0.81
MTB_anc	3941550	3941556	0.83
MTB_anc	3941556	3941561	0.86
MTB_anc	3941561	3941568	0.89
MTB_anc	3941568	3941569	0.51
MTB_anc	3941569	3941572	0.91
MTB_anc	3941572	3941577	0.94
MTB_anc	3941577	3941583	0.97
MTB_anc	3941583	3941586	0.94
MTB_anc	3941586	3941587	0.86
MTB_anc	3941587	3941597	0.94
MTB_anc	3941597	3941598	0.97
MTB_anc	3941598	3941601	0.91
MTB_anc	3941601	3941602	0.89
MTB_anc	3941602	3941604	0.86
MTB_anc	3941604	3941606	0.8
MTB_anc	3941606	3941610	0.91
MTB_anc	3941610	3941620	0.89
MTB_anc	3941620	3941627	0.86
MTB_anc	3941627	3941628	0.81
MTB_anc	3941628	3941630	0.86
MTB_anc	3941630	3941637	0.89
MTB_anc	3941637	3941638	0.83
MTB_anc	3941638	3941645	0.89
MTB_anc	3941645	3941648	0.92
MTB_anc	3941648	3941653	0.89
MTB_anc	3941653	3941656	0.86
MTB_anc	3941656	3941663	0.89
MTB_anc	3941663	3941664	0.86
MTB_anc	3941664	3941673	0.89
MTB_anc	3941673	3941677	0.92
MTB_anc	3941677	3941691	0.89
MTB_anc	3941691	3941694	0.92
MTB_anc	3941694	3941696	0.89
MTB_anc	3941696	3941698	0.86
MTB_anc	3941698	3941709	0.81
MTB_anc	3941709	3941713	0.75
MTB_anc	3941713	3941717	0.67
MTB_anc	3941717	3941718	0.56
MTB_anc	3941718	3941721	0.61
MTB_anc	3941721	3941722	0.64
MTB_anc	3941722	3941723	0.67
MTB_anc	3941723	3941724	0.64
MTB_anc	3941724	3941725	0.58
MTB_anc	3941725	3941730	0.61
MTB_anc	3941730	3941737	0.64
MTB_anc	3941737	3941740	0.67
MTB_anc	3941740	3941756	0.69
MTB_anc	3941756	3941767	0.72
MTB_anc	3941767	3941771	0.75
MTB_anc	3941771	3941772	0.78
MTB_anc	3941772	3941777	0.81
MTB_anc	3941777	3941778	0.78
MTB_anc	3941778	3941790	0.81
MTB_anc	3941790	3941794	0.78
MTB_anc	3941794	3941811	0.81
MTB_anc	3941811	3941814	0.83
MTB_anc	3941814	3941834	0.78
MTB_anc	3941834	3941835	0.25
MTB_anc	3941835	3941836	0.75
MTB_anc	3941836	3941837	0.25
MTB_anc	3941837	3941848	0.75
MTB_anc	3941848	3941852	0.78
MTB_anc	3941852	3941854	0.75
MTB_anc	3941854	3941861	0.78
MTB_anc	3941861	3941863	0.75
MTB_anc	3941863	3941869	0.78
MTB_anc	3941869	3941879	0.81
MTB_anc	3941879	3941880	0.75
MTB_anc	3941880	3941890	0.81
MTB_anc	3941890	3941892	0.83
MTB_anc	3941892	3941893	0.86
MTB_anc	3941893	3941910	0.89
MTB_anc	3941910	3941914	0.78
MTB_anc	3941914	3941915	0.69
MTB_anc	3941915	3941919	0.78
MTB_anc	3941919	3941931	0.89
MTB_anc	3941931	3941932	0.92
MTB_anc	3941932	3941937	0.89
MTB_anc	3941937	3941943	0.92
MTB_anc	3941943	3941951	0.94
MTB_anc	3941951	3941956	0.92
MTB_anc	3941956	3941966	0.89
MTB_anc	3941966	3941994	0.92
MTB_anc	3941994	3941995	0.94
MTB_anc	3941995	3942000	0.89
MTB_anc	3942000	3942018	0.92
MTB_anc	3942018	3942045	0.89
MTB_anc	3942045	3942082	0.86
MTB_anc	3942082	3942088	0.89
MTB_anc	3942088	3942103	0.92
MTB_anc	3942103	3942105	0.94
MTB_anc	3942105	3942152	0.97
MTB_anc	3942152	3942174	0.94
MTB_anc	3942174	3942177	0.92
MTB_anc	3942177	3942181	0.94
MTB_anc	3942181	3942200	0.89
MTB_anc	3942200	3942224	0.86
MTB_anc	3942224	3942237	0.83
MTB_anc	3942237	3942246	0.86
MTB_anc	3942246	3942255	0.89
MTB_anc	3942255	3942274	0.92
MTB_anc	3942274	3942277	0.94
MTB_anc	3942277	3942474	0.97
MTB_anc	3942474	3942491	0.94
MTB_anc	3942491	3942502	0.92
MTB_anc	3942502	3942504	0.94
MTB_anc	3942504	3942510	0.97
MTB_anc	3942510	3942523	0.94
MTB_anc	3942523	3942532	0.92
MTB_anc	3942532	3942534	0.94
MTB_anc	3942534	3942535	0.92
MTB_anc	3942535	3942549	0.97
MTB_anc	3942549	3942551	0.94
MTB_anc	3942551	3942555	0.92
MTB_anc	3942555	3942570	0.94
MTB_anc	3942570	3942584	0.97
MTB_anc	3942584	3942601	0.94
MTB_anc	3942601	3942622	0.97
MTB_anc	3942622	3942630	0.94
MTB_anc	3942630	3942635	0.97
MTB_anc	3942635	3942637	0.94
MTB_anc	3942637	3942686	0.97
MTB_anc	3942686	3942687	0.94
MTB_anc	3942687	3942690	0.92
MTB_anc	3942690	3942710	0.94
MTB_anc	3942710	3942714	0.92
MTB_anc	3942714	3942723	0.86
MTB_anc	3942723	3942754	0.92
MTB_anc	3942754	3942765	0.89
MTB_anc	3942765	3942783	0.86
MTB_anc	3942783	3942810	0.83
MTB_anc	3942810	3942831	0.78
MTB_anc	3942831	3942849	0.81
MTB_anc	3942849	3942850	0.83
MTB_anc	3942850	3942851	0.81
MTB_anc	3942851	3942865	0.83
MTB_anc	3942865	3942877	0.86
MTB_anc	3942877	3942885	0.89
MTB_anc	3942885	3942887	0.92
MTB_anc	3942887	3942888	0.89
MTB_anc	3942888	3942932	0.92
MTB_anc	3942932	3942941	0.89
MTB_anc	3942941	3942942	0.92
MTB_anc	3942942	3942956	0.89
MTB_anc	3942956	3942968	0.86
MTB_anc	3942968	3942975	0.83
MTB_anc	3942975	3942983	0.86
MTB_anc	3942983	3942999	0.83
MTB_anc	3942999	3943000	0.81
MTB_anc	3943000	3943011	0.78
MTB_anc	3943011	3943015	0.81
MTB_anc	3943015	3943027	0.83
MTB_anc	3943027	3943031	0.81
MTB_anc	3943031	3943056	0.78
MTB_anc	3943056	3943059	0.81
MTB_anc	3943059	3943070	0.78
MTB_anc	3943070	3943090	0.75
MTB_anc	3943090	3943098	0.73
MTB_anc	3943098	3943104	0.64
MTB_anc	3943104	3943107	0.67
MTB_anc	3943107	3943108	0.73
MTB_anc	3943108	3943111	0.64
MTB_anc	3943111	3943115	0.67
MTB_anc	3943115	3943119	0.61
MTB_anc	3943119	3943122	0.64
MTB_anc	3943122	3943123	0.61
MTB_anc	3943123	3943125	0.58
MTB_anc	3943125	3943127	0.55
MTB_anc	3943127	3943131	0.48
MTB_anc	3943131	3943132	0.45
MTB_anc	3943132	3943134	0.36
MTB_anc	3943134	3943139	0.33
MTB_anc	3943139	3943145	0.36
MTB_anc	3943145	3943153	0.39
MTB_anc	3943153	3943154	0.36
MTB_anc	3943154	3943157	0.39
MTB_anc	3943157	3943158	0.36
MTB_anc	3943158	3943163	0.39
MTB_anc	3943163	3943168	0.27
MTB_anc	3943168	3943174	0.3
MTB_anc	3943174	3943175	0.33
MTB_anc	3943175	3943179	0.3
MTB_anc	3943179	3943180	0.58
MTB_anc	3943180	3943181	0.61
MTB_anc	3943181	3943184	0.58
MTB_anc	3943184	3943192	0.61
MTB_anc	3943192	3943193	0.58
MTB_anc	3943193	3943196	0.61
MTB_anc	3943196	3943201	0.64
MTB_anc	3943201	3943203	0.67
MTB_anc	3943203	3943204	0.64
MTB_anc	3943204	3943208	0.67
MTB_anc	3943208	3943209	0.64
MTB_anc	3943209	3943213	0.67
MTB_anc	3943213	3943263	0.69
MTB_anc	3943263	3943266	0.72
MTB_anc	3943266	3943274	0.69
MTB_anc	3943274	3943277	0.67
MTB_anc	3943277	3943291	0.69
MTB_anc	3943291	3943306	0.72
MTB_anc	3943306	3943314	0.69
MTB_anc	3943314	3943315	0.67
MTB_anc	3943315	3943330	0.69
MTB_anc	3943330	3943350	0.72
MTB_anc	3943350	3943351	0.69
MTB_anc	3943351	3943369	0.72
MTB_anc	3943369	3943381	0.75
MTB_anc	3943381	3943386	0.72
MTB_anc	3943386	3943390	0.69
MTB_anc	3943390	3943401	0.72
MTB_anc	3943401	3943402	0.69
MTB_anc	3943402	3943443	0.72
MTB_anc	3943443	3943444	0.75
MTB_anc	3943444	3943455	0.78
MTB_anc	3943455	3943478	0.81
MTB_anc	3943478	3943484	0.78
MTB_anc	3943484	3943486	0.81
MTB_anc	3943486	3943490	0.78
MTB_anc	3943490	3943496	0.81
MTB_anc	3943496	3943507	0.78
MTB_anc	3943507	3943510	0.75
MTB_anc	3943510	3943514	0.72
MTB_anc	3943514	3943519	0.75
MTB_anc	3943519	3943520	0.72
MTB_anc	3943520	3943523	0.75
MTB_anc	3943523	3943524	0.69
MTB_anc	3943524	3943526	0.72
MTB_anc	3943526	3943529	0.75
MTB_anc	3943529	3943533	0.78
MTB_anc	3943533	3943543	0.81
MTB_anc	3943543	3943547	0.78
MTB_anc	3943547	3943550	0.81
MTB_anc	3943550	3943555	0.78
MTB_anc	3943555	3943556	0.75
MTB_anc	3943556	3943573	0.78
MTB_anc	3943573	3943585	0.81
MTB_anc	3943585	3943591	0.78
MTB_anc	3943591	3943620	0.75
MTB_anc	3943620	3943664	0.78
MTB_anc	3943664	3943665	0.75
