#CHROM	FROM	TO	Mappability
MTB_anc	3712782	3712783	0.54
MTB_anc	3712783	3712784	0.55
MTB_anc	3712784	3712785	0.56
MTB_anc	3712785	3712786	0.57
MTB_anc	3712786	3712787	0.58
MTB_anc	3712787	3712788	0.59
MTB_anc	3712788	3712789	0.6
MTB_anc	3712789	3712790	0.61
MTB_anc	3712790	3712791	0.62
MTB_anc	3712791	3712792	0.63
MTB_anc	3712792	3712793	0.64
MTB_anc	3712793	3712794	0.65
MTB_anc	3712794	3712795	0.66
MTB_anc	3712795	3712796	0.67
MTB_anc	3712796	3712797	0.68
MTB_anc	3712797	3712798	0.69
MTB_anc	3712798	3712799	0.7
MTB_anc	3712799	3712800	0.71
MTB_anc	3712800	3712801	0.72
MTB_anc	3712801	3712802	0.73
MTB_anc	3712802	3712803	0.74
MTB_anc	3712803	3712804	0.75
MTB_anc	3712804	3712805	0.76
MTB_anc	3712805	3712806	0.77
MTB_anc	3712806	3712807	0.78
MTB_anc	3712807	3712808	0.79
MTB_anc	3712808	3712809	0.8
MTB_anc	3712809	3712810	0.81
MTB_anc	3712810	3712811	0.82
MTB_anc	3712811	3712812	0.83
MTB_anc	3712812	3712813	0.84
MTB_anc	3712813	3712814	0.85
MTB_anc	3712814	3712815	0.86
MTB_anc	3712815	3712816	0.87
MTB_anc	3712816	3712817	0.88
MTB_anc	3712817	3712818	0.89
MTB_anc	3712818	3712819	0.9
MTB_anc	3712819	3712820	0.91
MTB_anc	3712820	3712821	0.92
MTB_anc	3712821	3712822	0.93
MTB_anc	3712822	3712823	0.94
MTB_anc	3712823	3712824	0.95
MTB_anc	3712824	3712825	0.96
MTB_anc	3712825	3712826	0.97
MTB_anc	3712826	3712827	0.98
MTB_anc	3712827	3712828	0.99
MTB_anc	3712828	3724549	1
MTB_anc	3724549	3724550	0.99
MTB_anc	3724550	3724551	0.97
MTB_anc	3724551	3724552	0.96
MTB_anc	3724552	3724553	0.94
MTB_anc	3724553	3724554	0.93
MTB_anc	3724554	3724555	0.91
MTB_anc	3724555	3724556	0.89
MTB_anc	3724556	3724557	0.87
MTB_anc	3724557	3724558	0.86
MTB_anc	3724558	3724559	0.84
MTB_anc	3724559	3724560	0.82
MTB_anc	3724560	3724561	0.8
MTB_anc	3724561	3724562	0.78
MTB_anc	3724562	3724563	0.77
MTB_anc	3724563	3724564	0.75
MTB_anc	3724564	3724565	0.73
MTB_anc	3724565	3724566	0.71
MTB_anc	3724566	3724567	0.7
MTB_anc	3724567	3724568	0.68
MTB_anc	3724568	3724569	0.66
MTB_anc	3724569	3724584	0.65
MTB_anc	3724584	3724585	0.65
MTB_anc	3724585	3724587	0.65
MTB_anc	3724587	3724589	0.65
MTB_anc	3724589	3724591	0.65
MTB_anc	3724591	3724593	0.65
MTB_anc	3724593	3724595	0.65
MTB_anc	3724595	3724597	0.65
MTB_anc	3724597	3724599	0.65
MTB_anc	3724599	3724600	0.66
MTB_anc	3724600	3724601	0.67
MTB_anc	3724601	3724602	0.69
MTB_anc	3724602	3724603	0.71
MTB_anc	3724603	3724604	0.72
MTB_anc	3724604	3724605	0.74
MTB_anc	3724605	3724606	0.76
MTB_anc	3724606	3724607	0.78
MTB_anc	3724607	3724608	0.79
MTB_anc	3724608	3724609	0.81
MTB_anc	3724609	3724610	0.83
MTB_anc	3724610	3724611	0.85
MTB_anc	3724611	3724612	0.87
MTB_anc	3724612	3724613	0.88
MTB_anc	3724613	3724614	0.9
MTB_anc	3724614	3724615	0.92
MTB_anc	3724615	3724616	0.94
MTB_anc	3724616	3724617	0.95
MTB_anc	3724617	3724618	0.97
MTB_anc	3724618	3724619	0.99
MTB_anc	3724619	3729449	1
MTB_anc	3729449	3729450	0.99
MTB_anc	3729450	3729451	0.98
MTB_anc	3729451	3729452	0.97
MTB_anc	3729452	3729453	0.96
MTB_anc	3729453	3729454	0.95
MTB_anc	3729454	3729455	0.94
MTB_anc	3729455	3729456	0.93
MTB_anc	3729456	3729457	0.92
MTB_anc	3729457	3729458	0.91
MTB_anc	3729458	3729459	0.9
MTB_anc	3729459	3729460	0.88
MTB_anc	3729460	3729461	0.87
MTB_anc	3729461	3729462	0.86
MTB_anc	3729462	3729463	0.84
MTB_anc	3729463	3729464	0.83
MTB_anc	3729464	3729465	0.82
MTB_anc	3729465	3729466	0.8
MTB_anc	3729466	3729467	0.79
MTB_anc	3729467	3729468	0.78
MTB_anc	3729468	3729469	0.76
MTB_anc	3729469	3729470	0.75
MTB_anc	3729470	3729471	0.74
MTB_anc	3729471	3729472	0.72
MTB_anc	3729472	3729473	0.71
MTB_anc	3729473	3729474	0.7
MTB_anc	3729474	3729475	0.68
MTB_anc	3729475	3729476	0.67
MTB_anc	3729476	3729477	0.66
MTB_anc	3729477	3729478	0.64
MTB_anc	3729478	3729479	0.63
MTB_anc	3729479	3729480	0.62
MTB_anc	3729480	3729481	0.6
MTB_anc	3729481	3729482	0.59
MTB_anc	3729482	3729483	0.58
MTB_anc	3729483	3729484	0.56
MTB_anc	3729484	3729485	0.55
MTB_anc	3729485	3729486	0.54
MTB_anc	3729486	3729487	0.52
MTB_anc	3729487	3729488	0.51
MTB_anc	3729488	3729489	0.5
MTB_anc	3729489	3729490	0.48
MTB_anc	3729490	3729491	0.47
MTB_anc	3729491	3729492	0.46
MTB_anc	3729492	3729493	0.44
MTB_anc	3729493	3729494	0.43
MTB_anc	3729494	3729495	0.42
MTB_anc	3729495	3729496	0.4
MTB_anc	3729496	3729497	0.39
MTB_anc	3729497	3729498	0.38
MTB_anc	3729498	3729499	0.36
MTB_anc	3729499	3729500	0.36
MTB_anc	3729500	3729501	0.36
MTB_anc	3729501	3729502	0.35
MTB_anc	3729502	3729503	0.35
MTB_anc	3729503	3729504	0.35
MTB_anc	3729504	3729505	0.34
MTB_anc	3729505	3729506	0.34
MTB_anc	3729506	3729507	0.34
MTB_anc	3729507	3729549	0.33
MTB_anc	3729549	3729550	0.35
MTB_anc	3729550	3729551	0.36
MTB_anc	3729551	3729552	0.37
MTB_anc	3729552	3729553	0.39
MTB_anc	3729553	3729554	0.4
MTB_anc	3729554	3729555	0.41
MTB_anc	3729555	3729556	0.43
MTB_anc	3729556	3729557	0.44
MTB_anc	3729557	3729558	0.45
MTB_anc	3729558	3729559	0.47
MTB_anc	3729559	3729560	0.48
MTB_anc	3729560	3729561	0.49
MTB_anc	3729561	3729562	0.51
MTB_anc	3729562	3729563	0.52
MTB_anc	3729563	3729564	0.53
MTB_anc	3729564	3729565	0.55
MTB_anc	3729565	3729566	0.56
MTB_anc	3729566	3729567	0.57
MTB_anc	3729567	3729568	0.59
MTB_anc	3729568	3729569	0.6
MTB_anc	3729569	3729570	0.61
MTB_anc	3729570	3729571	0.63
MTB_anc	3729571	3729572	0.64
MTB_anc	3729572	3729573	0.65
MTB_anc	3729573	3729574	0.67
MTB_anc	3729574	3729575	0.68
MTB_anc	3729575	3729576	0.69
MTB_anc	3729576	3729577	0.71
MTB_anc	3729577	3729578	0.72
MTB_anc	3729578	3729579	0.73
MTB_anc	3729579	3729580	0.75
MTB_anc	3729580	3729581	0.76
MTB_anc	3729581	3729582	0.77
MTB_anc	3729582	3729583	0.79
MTB_anc	3729583	3729584	0.8
MTB_anc	3729584	3729585	0.81
MTB_anc	3729585	3729586	0.83
MTB_anc	3729586	3729587	0.84
MTB_anc	3729587	3729588	0.85
MTB_anc	3729588	3729589	0.87
MTB_anc	3729589	3729590	0.88
MTB_anc	3729590	3729591	0.89
MTB_anc	3729591	3729592	0.91
MTB_anc	3729592	3729593	0.92
MTB_anc	3729593	3729594	0.93
MTB_anc	3729594	3729595	0.95
MTB_anc	3729595	3729596	0.96
MTB_anc	3729596	3729597	0.97
MTB_anc	3729597	3729598	0.99
MTB_anc	3729598	3729627	1
MTB_anc	3729627	3729677	0.99
MTB_anc	3729677	3730346	1
MTB_anc	3730346	3730347	0.99
MTB_anc	3730347	3730348	0.98
MTB_anc	3730348	3730349	0.97
MTB_anc	3730349	3730350	0.96
MTB_anc	3730350	3730351	0.95
MTB_anc	3730351	3730352	0.94
MTB_anc	3730352	3730353	0.93
MTB_anc	3730353	3730354	0.91
MTB_anc	3730354	3730355	0.9
MTB_anc	3730355	3730356	0.89
MTB_anc	3730356	3730357	0.87
MTB_anc	3730357	3730358	0.86
MTB_anc	3730358	3730359	0.85
MTB_anc	3730359	3730360	0.83
MTB_anc	3730360	3730361	0.82
MTB_anc	3730361	3730362	0.81
MTB_anc	3730362	3730363	0.79
MTB_anc	3730363	3730364	0.77
MTB_anc	3730364	3730365	0.76
MTB_anc	3730365	3730366	0.74
MTB_anc	3730366	3730367	0.73
MTB_anc	3730367	3730368	0.71
MTB_anc	3730368	3730369	0.69
MTB_anc	3730369	3730370	0.68
MTB_anc	3730370	3730371	0.66
MTB_anc	3730371	3730372	0.64
MTB_anc	3730372	3730373	0.63
MTB_anc	3730373	3730374	0.61
MTB_anc	3730374	3730375	0.6
MTB_anc	3730375	3730376	0.58
MTB_anc	3730376	3730377	0.56
MTB_anc	3730377	3730378	0.55
MTB_anc	3730378	3730379	0.53
MTB_anc	3730379	3730380	0.52
MTB_anc	3730380	3730381	0.5
MTB_anc	3730381	3730382	0.48
MTB_anc	3730382	3730383	0.47
MTB_anc	3730383	3730384	0.45
MTB_anc	3730384	3730385	0.44
MTB_anc	3730385	3730386	0.42
MTB_anc	3730386	3730387	0.41
MTB_anc	3730387	3730388	0.39
MTB_anc	3730388	3730389	0.38
MTB_anc	3730389	3730390	0.36
MTB_anc	3730390	3730391	0.35
MTB_anc	3730391	3730392	0.33
MTB_anc	3730392	3730393	0.32
MTB_anc	3730393	3730394	0.3
MTB_anc	3730394	3730395	0.28
MTB_anc	3730395	3730396	0.27
MTB_anc	3730396	3730397	0.26
MTB_anc	3730397	3730398	0.25
MTB_anc	3730398	3730399	0.25
MTB_anc	3730399	3730400	0.24
MTB_anc	3730400	3730401	0.24
MTB_anc	3730401	3730402	0.23
MTB_anc	3730402	3730403	0.23
MTB_anc	3730403	3730404	0.22
MTB_anc	3730404	3730405	0.22
MTB_anc	3730405	3730406	0.22
MTB_anc	3730406	3730407	0.22
MTB_anc	3730407	3730408	0.22
MTB_anc	3730408	3730409	0.22
MTB_anc	3730409	3730410	0.21
MTB_anc	3730410	3730412	0.21
MTB_anc	3730412	3730413	0.22
MTB_anc	3730413	3730414	0.22
MTB_anc	3730414	3730415	0.22
MTB_anc	3730415	3730416	0.22
MTB_anc	3730416	3730417	0.23
MTB_anc	3730417	3730418	0.23
MTB_anc	3730418	3730419	0.23
MTB_anc	3730419	3730420	0.24
MTB_anc	3730420	3730421	0.24
MTB_anc	3730421	3730422	0.24
MTB_anc	3730422	3730423	0.24
MTB_anc	3730423	3730424	0.25
MTB_anc	3730424	3730425	0.25
MTB_anc	3730425	3730426	0.25
MTB_anc	3730426	3730427	0.25
MTB_anc	3730427	3730428	0.26
MTB_anc	3730428	3730429	0.26
MTB_anc	3730429	3730430	0.26
MTB_anc	3730430	3730431	0.26
MTB_anc	3730431	3730432	0.27
MTB_anc	3730432	3730433	0.27
MTB_anc	3730433	3730434	0.27
MTB_anc	3730434	3730435	0.28
MTB_anc	3730435	3730436	0.28
MTB_anc	3730436	3730437	0.28
MTB_anc	3730437	3730438	0.28
MTB_anc	3730438	3730439	0.28
MTB_anc	3730439	3730440	0.28
MTB_anc	3730440	3730441	0.29
MTB_anc	3730441	3730442	0.29
MTB_anc	3730442	3730443	0.29
MTB_anc	3730443	3730444	0.29
MTB_anc	3730444	3730445	0.3
MTB_anc	3730445	3730446	0.3
MTB_anc	3730446	3730447	0.3
MTB_anc	3730447	3730448	0.3
MTB_anc	3730448	3730449	0.31
MTB_anc	3730449	3730450	0.31
MTB_anc	3730450	3730451	0.31
MTB_anc	3730451	3730452	0.32
MTB_anc	3730452	3730453	0.32
MTB_anc	3730453	3730454	0.32
MTB_anc	3730454	3730455	0.32
MTB_anc	3730455	3730456	0.32
MTB_anc	3730456	3730457	0.33
MTB_anc	3730457	3730458	0.33
MTB_anc	3730458	3730459	0.33
MTB_anc	3730459	3730460	0.33
MTB_anc	3730460	3730890	0.33
MTB_anc	3730890	3730891	0.34
MTB_anc	3730891	3730892	0.34
MTB_anc	3730892	3730893	0.34
MTB_anc	3730893	3730894	0.35
MTB_anc	3730894	3730895	0.35
MTB_anc	3730895	3730896	0.35
MTB_anc	3730896	3730897	0.36
MTB_anc	3730897	3730898	0.36
MTB_anc	3730898	3730899	0.36
MTB_anc	3730899	3730900	0.37
MTB_anc	3730900	3730901	0.37
MTB_anc	3730901	3730902	0.37
MTB_anc	3730902	3730903	0.38
MTB_anc	3730903	3730904	0.38
MTB_anc	3730904	3730905	0.38
MTB_anc	3730905	3730906	0.39
MTB_anc	3730906	3730907	0.39
MTB_anc	3730907	3730908	0.39
MTB_anc	3730908	3730909	0.4
MTB_anc	3730909	3730910	0.4
MTB_anc	3730910	3730911	0.4
MTB_anc	3730911	3730912	0.41
MTB_anc	3730912	3730913	0.41
MTB_anc	3730913	3730914	0.41
MTB_anc	3730914	3730915	0.42
MTB_anc	3730915	3730916	0.42
MTB_anc	3730916	3730917	0.42
MTB_anc	3730917	3730918	0.43
MTB_anc	3730918	3730919	0.43
MTB_anc	3730919	3730920	0.43
MTB_anc	3730920	3730921	0.44
MTB_anc	3730921	3730922	0.44
MTB_anc	3730922	3730923	0.44
MTB_anc	3730923	3730924	0.45
MTB_anc	3730924	3730925	0.45
MTB_anc	3730925	3730926	0.45
MTB_anc	3730926	3730927	0.46
MTB_anc	3730927	3730928	0.46
MTB_anc	3730928	3730929	0.46
MTB_anc	3730929	3730930	0.47
MTB_anc	3730930	3730931	0.47
MTB_anc	3730931	3730932	0.47
MTB_anc	3730932	3730933	0.48
MTB_anc	3730933	3730934	0.48
MTB_anc	3730934	3730935	0.48
MTB_anc	3730935	3730936	0.49
MTB_anc	3730936	3730937	0.49
MTB_anc	3730937	3730940	0.49
MTB_anc	3730940	3730941	0.49
MTB_anc	3730941	3730942	0.49
MTB_anc	3730942	3730943	0.48
MTB_anc	3730943	3730944	0.48
MTB_anc	3730944	3730945	0.48
MTB_anc	3730945	3730946	0.47
MTB_anc	3730946	3730947	0.47
MTB_anc	3730947	3730948	0.47
MTB_anc	3730948	3730949	0.46
MTB_anc	3730949	3730950	0.46
MTB_anc	3730950	3730951	0.46
MTB_anc	3730951	3730952	0.45
MTB_anc	3730952	3730953	0.45
MTB_anc	3730953	3730954	0.45
MTB_anc	3730954	3730955	0.44
MTB_anc	3730955	3730956	0.44
MTB_anc	3730956	3730988	0.44
MTB_anc	3730988	3730989	0.44
MTB_anc	3730989	3730990	0.44
MTB_anc	3730990	3730991	0.45
MTB_anc	3730991	3730992	0.45
MTB_anc	3730992	3730993	0.45
MTB_anc	3730993	3730994	0.46
MTB_anc	3730994	3730995	0.46
MTB_anc	3730995	3730996	0.46
MTB_anc	3730996	3730997	0.47
MTB_anc	3730997	3730998	0.47
MTB_anc	3730998	3730999	0.47
MTB_anc	3730999	3731000	0.48
MTB_anc	3731000	3731001	0.48
MTB_anc	3731001	3731002	0.48
MTB_anc	3731002	3731003	0.49
MTB_anc	3731003	3731004	0.49
MTB_anc	3731004	3731005	0.49
MTB_anc	3731005	3731006	0.5
MTB_anc	3731006	3731023	0.5
MTB_anc	3731023	3731024	0.51
MTB_anc	3731024	3731025	0.52
MTB_anc	3731025	3731026	0.53
MTB_anc	3731026	3731027	0.54
MTB_anc	3731027	3731028	0.55
MTB_anc	3731028	3731029	0.56
MTB_anc	3731029	3731030	0.57
MTB_anc	3731030	3731031	0.58
MTB_anc	3731031	3731032	0.59
MTB_anc	3731032	3731033	0.6
MTB_anc	3731033	3731034	0.61
MTB_anc	3731034	3731035	0.62
MTB_anc	3731035	3731036	0.63
MTB_anc	3731036	3731037	0.64
MTB_anc	3731037	3731038	0.65
MTB_anc	3731038	3731039	0.66
MTB_anc	3731039	3731040	0.67
MTB_anc	3731040	3731041	0.68
MTB_anc	3731041	3731042	0.69
MTB_anc	3731042	3731043	0.7
MTB_anc	3731043	3731044	0.71
MTB_anc	3731044	3731045	0.72
MTB_anc	3731045	3731046	0.73
MTB_anc	3731046	3731047	0.74
MTB_anc	3731047	3731048	0.75
MTB_anc	3731048	3731049	0.76
MTB_anc	3731049	3731050	0.77
MTB_anc	3731050	3731051	0.78
MTB_anc	3731051	3731052	0.79
MTB_anc	3731052	3731053	0.8
MTB_anc	3731053	3731054	0.81
MTB_anc	3731054	3731055	0.82
MTB_anc	3731055	3731056	0.83
MTB_anc	3731056	3731057	0.84
MTB_anc	3731057	3731058	0.85
MTB_anc	3731058	3731059	0.86
MTB_anc	3731059	3731060	0.87
MTB_anc	3731060	3731061	0.88
MTB_anc	3731061	3731062	0.89
MTB_anc	3731062	3731063	0.9
MTB_anc	3731063	3731064	0.91
MTB_anc	3731064	3731065	0.92
MTB_anc	3731065	3731066	0.93
MTB_anc	3731066	3731067	0.94
MTB_anc	3731067	3731068	0.95
MTB_anc	3731068	3731069	0.96
MTB_anc	3731069	3731070	0.97
MTB_anc	3731070	3731071	0.98
MTB_anc	3731071	3731072	0.99
MTB_anc	3731072	3731333	1
MTB_anc	3731333	3731334	0.99
MTB_anc	3731334	3731343	0.98
MTB_anc	3731343	3731344	0.97
MTB_anc	3731344	3731345	0.96
MTB_anc	3731345	3731346	0.95
MTB_anc	3731346	3731347	0.94
MTB_anc	3731347	3731348	0.93
MTB_anc	3731348	3731349	0.92
MTB_anc	3731349	3731350	0.9
MTB_anc	3731350	3731351	0.89
MTB_anc	3731351	3731383	0.89
MTB_anc	3731383	3731384	0.9
MTB_anc	3731384	3731393	0.91
MTB_anc	3731393	3731394	0.92
MTB_anc	3731394	3731395	0.93
MTB_anc	3731395	3731396	0.94
MTB_anc	3731396	3731397	0.96
MTB_anc	3731397	3731398	0.97
MTB_anc	3731398	3731399	0.98
MTB_anc	3731399	3731400	0.99
MTB_anc	3731400	3732074	1
MTB_anc	3732074	3732075	0.99
MTB_anc	3732075	3732076	0.98
MTB_anc	3732076	3732077	0.97
MTB_anc	3732077	3732078	0.96
MTB_anc	3732078	3732079	0.95
MTB_anc	3732079	3732080	0.94
MTB_anc	3732080	3732081	0.93
MTB_anc	3732081	3732082	0.91
MTB_anc	3732082	3732083	0.9
MTB_anc	3732083	3732084	0.89
MTB_anc	3732084	3732085	0.87
MTB_anc	3732085	3732086	0.86
MTB_anc	3732086	3732087	0.85
MTB_anc	3732087	3732088	0.83
MTB_anc	3732088	3732089	0.82
MTB_anc	3732089	3732090	0.81
MTB_anc	3732090	3732091	0.79
MTB_anc	3732091	3732092	0.78
MTB_anc	3732092	3732093	0.76
MTB_anc	3732093	3732094	0.75
MTB_anc	3732094	3732095	0.74
MTB_anc	3732095	3732096	0.72
MTB_anc	3732096	3732097	0.71
MTB_anc	3732097	3732098	0.69
MTB_anc	3732098	3732099	0.68
MTB_anc	3732099	3732100	0.66
MTB_anc	3732100	3732101	0.65
MTB_anc	3732101	3732102	0.63
MTB_anc	3732102	3732103	0.61
MTB_anc	3732103	3732104	0.6
MTB_anc	3732104	3732105	0.58
MTB_anc	3732105	3732106	0.57
MTB_anc	3732106	3732107	0.55
MTB_anc	3732107	3732108	0.54
MTB_anc	3732108	3732109	0.52
MTB_anc	3732109	3732110	0.51
MTB_anc	3732110	3732111	0.49
MTB_anc	3732111	3732112	0.48
MTB_anc	3732112	3732113	0.46
MTB_anc	3732113	3732114	0.45
MTB_anc	3732114	3732115	0.43
MTB_anc	3732115	3732116	0.42
MTB_anc	3732116	3732117	0.4
MTB_anc	3732117	3732118	0.39
MTB_anc	3732118	3732119	0.37
MTB_anc	3732119	3732120	0.36
MTB_anc	3732120	3732121	0.34
MTB_anc	3732121	3732122	0.33
MTB_anc	3732122	3732123	0.31
MTB_anc	3732123	3732124	0.3
MTB_anc	3732124	3732125	0.29
MTB_anc	3732125	3732126	0.29
MTB_anc	3732126	3732127	0.28
MTB_anc	3732127	3732128	0.28
MTB_anc	3732128	3732129	0.27
MTB_anc	3732129	3732130	0.27
MTB_anc	3732130	3732131	0.27
MTB_anc	3732131	3732132	0.26
MTB_anc	3732132	3732133	0.26
MTB_anc	3732133	3732134	0.26
MTB_anc	3732134	3732135	0.26
MTB_anc	3732135	3732140	0.26
MTB_anc	3732140	3732141	0.26
MTB_anc	3732141	3732145	0.26
MTB_anc	3732145	3732146	0.26
MTB_anc	3732146	3732147	0.27
MTB_anc	3732147	3732148	0.27
MTB_anc	3732148	3732149	0.27
MTB_anc	3732149	3732150	0.27
MTB_anc	3732150	3732151	0.27
MTB_anc	3732151	3732152	0.27
MTB_anc	3732152	3732153	0.28
MTB_anc	3732153	3732154	0.28
MTB_anc	3732154	3732155	0.28
MTB_anc	3732155	3732156	0.28
MTB_anc	3732156	3732157	0.28
MTB_anc	3732157	3732158	0.29
MTB_anc	3732158	3732159	0.29
MTB_anc	3732159	3732160	0.29
MTB_anc	3732160	3732161	0.29
MTB_anc	3732161	3732162	0.29
MTB_anc	3732162	3732163	0.29
MTB_anc	3732163	3732164	0.3
MTB_anc	3732164	3732165	0.3
MTB_anc	3732165	3732166	0.3
MTB_anc	3732166	3732167	0.3
MTB_anc	3732167	3732168	0.3
MTB_anc	3732168	3732169	0.3
MTB_anc	3732169	3732170	0.31
MTB_anc	3732170	3732171	0.31
MTB_anc	3732171	3732172	0.31
MTB_anc	3732172	3732173	0.31
MTB_anc	3732173	3732174	0.31
MTB_anc	3732174	3732175	0.31
MTB_anc	3732175	3732176	0.32
MTB_anc	3732176	3732177	0.32
MTB_anc	3732177	3732178	0.32
MTB_anc	3732178	3732179	0.32
MTB_anc	3732179	3732180	0.32
MTB_anc	3732180	3732181	0.32
MTB_anc	3732181	3732182	0.33
MTB_anc	3732182	3732183	0.33
MTB_anc	3732183	3732184	0.33
MTB_anc	3732184	3732185	0.33
MTB_anc	3732185	3732616	0.33
MTB_anc	3732616	3732617	0.34
MTB_anc	3732617	3732618	0.34
MTB_anc	3732618	3732619	0.35
MTB_anc	3732619	3732620	0.37
MTB_anc	3732620	3732621	0.38
MTB_anc	3732621	3732622	0.39
MTB_anc	3732622	3732623	0.41
MTB_anc	3732623	3732624	0.42
MTB_anc	3732624	3732625	0.43
MTB_anc	3732625	3732626	0.45
MTB_anc	3732626	3732627	0.46
MTB_anc	3732627	3732628	0.47
MTB_anc	3732628	3732629	0.49
MTB_anc	3732629	3732630	0.5
MTB_anc	3732630	3732631	0.51
MTB_anc	3732631	3732632	0.53
MTB_anc	3732632	3732633	0.54
MTB_anc	3732633	3732634	0.55
MTB_anc	3732634	3732635	0.57
MTB_anc	3732635	3732636	0.58
MTB_anc	3732636	3732637	0.59
MTB_anc	3732637	3732638	0.61
MTB_anc	3732638	3732639	0.62
MTB_anc	3732639	3732640	0.63
MTB_anc	3732640	3732641	0.65
MTB_anc	3732641	3732642	0.66
MTB_anc	3732642	3732643	0.67
MTB_anc	3732643	3732644	0.69
MTB_anc	3732644	3732645	0.7
MTB_anc	3732645	3732646	0.71
MTB_anc	3732646	3732647	0.73
MTB_anc	3732647	3732648	0.74
MTB_anc	3732648	3732649	0.75
MTB_anc	3732649	3732650	0.77
MTB_anc	3732650	3732651	0.78
MTB_anc	3732651	3732652	0.79
MTB_anc	3732652	3732653	0.81
MTB_anc	3732653	3732654	0.82
MTB_anc	3732654	3732655	0.83
MTB_anc	3732655	3732656	0.85
MTB_anc	3732656	3732657	0.86
MTB_anc	3732657	3732658	0.87
MTB_anc	3732658	3732659	0.89
MTB_anc	3732659	3732660	0.9
MTB_anc	3732660	3732661	0.91
MTB_anc	3732661	3732662	0.93
MTB_anc	3732662	3732663	0.94
MTB_anc	3732663	3732664	0.95
MTB_anc	3732664	3732665	0.97
MTB_anc	3732665	3732668	0.98
MTB_anc	3732668	3732669	0.97
MTB_anc	3732669	3732670	0.95
MTB_anc	3732670	3732671	0.94
MTB_anc	3732671	3732672	0.93
MTB_anc	3732672	3732673	0.91
MTB_anc	3732673	3732674	0.9
MTB_anc	3732674	3732675	0.89
MTB_anc	3732675	3732676	0.87
MTB_anc	3732676	3732677	0.86
MTB_anc	3732677	3732678	0.85
MTB_anc	3732678	3732679	0.83
MTB_anc	3732679	3732680	0.82
MTB_anc	3732680	3732681	0.81
MTB_anc	3732681	3732682	0.79
MTB_anc	3732682	3732683	0.78
MTB_anc	3732683	3732684	0.77
MTB_anc	3732684	3732685	0.75
MTB_anc	3732685	3732686	0.74
MTB_anc	3732686	3732687	0.73
MTB_anc	3732687	3732688	0.72
MTB_anc	3732688	3732689	0.71
MTB_anc	3732689	3732690	0.7
MTB_anc	3732690	3732691	0.69
MTB_anc	3732691	3732692	0.68
MTB_anc	3732692	3732693	0.67
MTB_anc	3732693	3732694	0.66
MTB_anc	3732694	3732695	0.65
MTB_anc	3732695	3732696	0.64
MTB_anc	3732696	3732697	0.63
MTB_anc	3732697	3732698	0.62
MTB_anc	3732698	3732699	0.61
MTB_anc	3732699	3732700	0.6
MTB_anc	3732700	3732701	0.59
MTB_anc	3732701	3732702	0.58
MTB_anc	3732702	3732703	0.57
MTB_anc	3732703	3732704	0.56
MTB_anc	3732704	3732705	0.55
MTB_anc	3732705	3732706	0.54
MTB_anc	3732706	3732707	0.53
MTB_anc	3732707	3732708	0.52
MTB_anc	3732708	3732709	0.51
MTB_anc	3732709	3732710	0.5
MTB_anc	3732710	3732711	0.49
MTB_anc	3732711	3732712	0.48
MTB_anc	3732712	3732713	0.47
MTB_anc	3732713	3732714	0.46
MTB_anc	3732714	3732715	0.45
MTB_anc	3732715	3732718	0.44
MTB_anc	3732718	3732719	0.45
MTB_anc	3732719	3732720	0.45
MTB_anc	3732720	3732721	0.45
MTB_anc	3732721	3732722	0.46
MTB_anc	3732722	3732723	0.46
MTB_anc	3732723	3732724	0.46
MTB_anc	3732724	3732725	0.47
MTB_anc	3732725	3732726	0.47
MTB_anc	3732726	3732727	0.47
MTB_anc	3732727	3732728	0.48
MTB_anc	3732728	3732729	0.48
MTB_anc	3732729	3732730	0.48
MTB_anc	3732730	3732731	0.49
MTB_anc	3732731	3732732	0.49
MTB_anc	3732732	3732733	0.49
MTB_anc	3732733	3732734	0.5
MTB_anc	3732734	3732751	0.5
MTB_anc	3732751	3732752	0.51
MTB_anc	3732752	3732753	0.52
MTB_anc	3732753	3732754	0.53
MTB_anc	3732754	3732755	0.54
MTB_anc	3732755	3732756	0.55
MTB_anc	3732756	3732757	0.56
MTB_anc	3732757	3732758	0.57
MTB_anc	3732758	3732759	0.58
MTB_anc	3732759	3732760	0.59
MTB_anc	3732760	3732761	0.6
MTB_anc	3732761	3732762	0.61
MTB_anc	3732762	3732763	0.62
MTB_anc	3732763	3732764	0.63
MTB_anc	3732764	3732765	0.64
MTB_anc	3732765	3732766	0.65
MTB_anc	3732766	3732767	0.66
MTB_anc	3732767	3732768	0.67
MTB_anc	3732768	3732769	0.68
MTB_anc	3732769	3732770	0.69
MTB_anc	3732770	3732771	0.7
MTB_anc	3732771	3732772	0.71
MTB_anc	3732772	3732773	0.72
MTB_anc	3732773	3732774	0.73
MTB_anc	3732774	3732775	0.74
MTB_anc	3732775	3732776	0.75
MTB_anc	3732776	3732777	0.76
MTB_anc	3732777	3732778	0.77
MTB_anc	3732778	3732779	0.78
MTB_anc	3732779	3732780	0.79
MTB_anc	3732780	3732781	0.8
MTB_anc	3732781	3732782	0.81
MTB_anc	3732782	3732783	0.82
MTB_anc	3732783	3732784	0.83
MTB_anc	3732784	3732785	0.84
MTB_anc	3732785	3732786	0.85
MTB_anc	3732786	3732787	0.86
MTB_anc	3732787	3732788	0.87
MTB_anc	3732788	3732789	0.88
MTB_anc	3732789	3732790	0.89
